type_appareil,airline_iata,iata_departure,iata_arrival,departure_country,arrival_country,departure_continent,arrival_continent,distance_km,co2,seats,n_flights
ceo,UA,CYS,SAN,US,US,NA,NA,1442.793733098703,8029.326709539901,75.0,0.5
ceo,UA,CYS,SEA,US,US,NA,NA,1556.9061651874804,8537.077702533987,75.0,0.5
ceo,UA,CYS,SMF,US,US,NA,NA,1457.7398531390518,8095.525950348179,75.0,0.5
ceo,UA,CYS,YVR,US,CA,NA,NA,1691.3846622362678,9142.317648585584,75.0,0.5
ceo,DL,CZM,DTW,MX,US,NA,NA,2429.580723873097,25194.07668412698,157.0,1.0
ceo,DL,CZM,MSP,MX,US,NA,NA,2764.3221634665742,1053568.0563092332,5807.5,37.0
ceo,B6,DAB,JAX,US,US,NA,NA,157.88183762287215,2681.375285361183,75.0,0.5
ceo,B6,DAB,JFK,US,US,NA,NA,1433.4976868117608,119822.98553123156,1125.0,7.5
ceo,B6,DAB,MCO,US,US,NA,NA,86.71089234571708,2404.983925200088,75.0,0.5
ceo,B6,DAB,PVD,US,US,NA,NA,1641.24705280903,8915.797232905996,75.0,0.5
ceo,G4,DAB,SBN,US,US,NA,NA,1468.9965699490992,8145.444718456674,88.5,0.5
ceo,G4,DAL,FYV,US,US,NA,NA,428.30639865914736,3750.545368801513,93.0,0.5
ceo,DL,DAL,IAH,US,US,NA,NA,348.3738141457568,3431.389590497056,78.5,0.5
ceo,G4,DAL,MSP,US,US,NA,NA,1372.285604949855,7718.27062632073,93.0,0.5
ceo,G4,DAL,PGV,US,US,NA,NA,1816.6544046326512,19425.5956954879,186.0,1.0
ceo,G4,DAL,PNS,US,US,NA,NA,953.2611843898638,11823.66918421518,177.0,1.0
ceo,G4,DAL,SDF,US,US,NA,NA,1167.5983738222328,13653.678214175618,183.0,1.0
ceo,G4,DAL,XNA,US,US,NA,NA,446.8661386996629,3825.026511396356,93.0,0.5
ceo,G4,DAY,PGD,US,US,NA,NA,1454.6066545367785,743510.9541745204,8556.0,46.0
ceo,G4,DAY,PIE,US,US,NA,NA,1337.6619595348332,643133.0917969547,7558.5,42.5
ceo,G4,DAY,SFB,US,US,NA,NA,1263.9794870789235,231822.1706303016,2886.0,16.0
neo,F9,DCA,DEN,US,US,NA,NA,2375.0217180291197,12499812.14831964,106113.0,570.5
ceo,F9,DCA,DEN,US,US,NA,NA,2375.0217180291197,7363422.668708528,54072.0,298.5
ceo,UA,DCA,DEN,US,US,NA,NA,2375.0217180291197,246680.82642239623,1500.0,10.0
ceo,AA,DCA,DFW,US,US,NA,NA,1918.2839073335383,2372023.4235474146,17475.0,116.5
ceo,DL,DCA,DTW,US,US,NA,NA,652.0705316403074,3661153.5990385823,61688.0,393.0
ceo,B6,DCA,FLL,US,US,NA,NA,1446.8751415178826,587459.8307293252,5487.0,36.5
ceo,UA,DCA,GRR,US,US,NA,NA,843.0760775676945,10897.6036520694,150.0,1.0
ceo,B6,DCA,IAD,US,US,NA,NA,37.69334140409422,2215.8354322222654,75.0,0.5
ceo,DL,DCA,IAD,US,US,NA,NA,37.69334140409422,2215.8354322222654,78.5,0.5
ceo,UA,DCA,IAD,US,US,NA,NA,37.69334140409422,2215.8354322222654,75.0,0.5
ceo,UA,DCA,IAH,US,US,NA,NA,1943.601705370619,3398173.795355607,24750.0,165.0
ceo,AA,DCA,ICT,US,US,NA,NA,1786.5130347167683,9574.944484318172,75.0,0.5
ceo,UA,DCA,IND,US,US,NA,NA,804.0384421990898,5285.950204524325,75.0,0.5
ceo,AA,DCA,JAX,US,US,NA,NA,1020.0558827828416,18584.86794599621,225.0,1.5
ceo,B6,DCA,JAX,US,US,NA,NA,1020.0558827828416,12389.911963997474,150.0,1.0
ceo,DL,DCA,JFK,US,US,NA,NA,342.561257740299,579408.2034940027,13336.5,85.0
ceo,AS,DCA,LAX,US,US,NA,NA,3719.0853196602257,498396.4531264224,1938.5,13.0
ceo,AA,DCA,LGA,US,US,NA,NA,345.115061915919,6836.867415172192,150.0,1.0
ceo,AA,DCA,MCO,US,US,NA,NA,1221.659376885455,9807182.541963112,104175.0,694.5
ceo,B6,DCA,MCO,US,US,NA,NA,1221.659376885455,63545.45923518217,675.0,4.5
ceo,AA,DCA,MEM,US,US,NA,NA,1226.2459134617857,1033752.224315858,10950.0,73.0
ceo,AA,DCA,MIA,US,US,NA,NA,1479.8932054942345,360527.9162202575,3300.0,22.0
ceo,DL,DCA,MSN,US,US,NA,NA,1137.7045956860245,6698.089818252986,78.5,0.5
ceo,DL,DCA,MSP,US,US,NA,NA,1497.6331504876566,10572472.953205343,100297.5,639.0
ceo,UA,DCA,ORD,US,US,NA,NA,984.6271975897037,8359622.022306115,103725.0,691.5
ceo,AA,DCA,ORF,US,US,NA,NA,229.3943285640936,5922.379079365498,150.0,1.0
ceo,DL,DCA,ORF,US,US,NA,NA,229.3943285640936,2961.189539682749,78.5,0.5
ceo,AA,DCA,PBI,US,US,NA,NA,1379.3819829984632,674205.1770098612,6525.0,43.5
ceo,B6,DCA,PBI,US,US,NA,NA,1379.3819829984632,1844377.3807855973,18210.0,119.0
ceo,AS,DCA,PDX,US,US,NA,NA,3782.61036298944,97552.57274703252,373.5,2.5
ceo,AA,DCA,PHL,US,US,NA,NA,191.80886639163205,19697.041319907745,525.0,3.5
ceo,DL,DCA,PHL,US,US,NA,NA,191.80886639163205,5627.726091402214,157.0,1.0
ceo,F9,DCA,PHL,US,US,NA,NA,191.80886639163205,2813.863045701107,90.0,0.5
ceo,UA,DCA,PHL,US,US,NA,NA,191.80886639163205,2813.863045701107,75.0,0.5
ceo,AA,DCA,PHX,US,US,NA,NA,3183.915728837478,294455.0982993072,1350.0,9.0
ceo,AA,DCA,PIT,US,US,NA,NA,329.03997749381386,3354.587547751556,75.0,0.5
ceo,DL,DCA,PIT,US,US,NA,NA,329.03997749381386,6709.175095503111,157.0,1.0
ceo,F9,DCA,PIT,US,US,NA,NA,329.03997749381386,3354.587547751556,90.0,0.5
ceo,AA,DCA,PVD,US,US,NA,NA,573.8207710454907,4338.29737580278,75.0,0.5
ceo,AA,DCA,RDU,US,US,NA,NA,364.6814925551697,10488.86969100382,225.0,1.5
ceo,B6,DCA,RIC,US,US,NA,NA,151.5336115513351,2656.637487815552,75.0,0.5
ceo,AA,DCA,RSW,US,US,NA,NA,1435.09852904972,1934857.510455016,18150.0,121.0
ceo,AS,DCA,SEA,US,US,NA,NA,3747.4640466638994,96607.06526783576,375.0,2.5
ceo,AS,DCA,SFO,US,US,NA,NA,3930.356887763737,1604569.2443000544,5891.5,39.5
ceo,B6,DCA,SJU,US,PR,NA,NA,2501.724628403922,9334556.279038336,55431.0,360.5
ceo,AS,DCA,SLC,US,US,NA,NA,2979.607083658039,30633.437424099,149.0,1.0
ceo,AA,DCA,TLH,US,US,NA,NA,1152.1215408012663,6760.136205602707,75.0,0.5
ceo,AA,DCA,TPA,US,US,NA,NA,1309.4701717068,3617236.100869698,36450.0,243.0
ceo,AA,DEN,DFW,US,US,NA,NA,1031.943395329504,12491.071060853448,150.0,1.0
neo,F9,DEN,DFW,US,US,NA,NA,1031.943395329504,3118311.387843381,52824.0,284.0
ceo,F9,DEN,DFW,US,US,NA,NA,1031.943395329504,2117236.5448146597,30774.0,169.5
neo,NK,DEN,DFW,US,US,NA,NA,1031.943395329504,1081527.0130372292,17927.0,98.5
ceo,NK,DEN,DFW,US,US,NA,NA,1031.943395329504,3010348.125665681,43966.0,241.0
ceo,UA,DEN,DFW,US,US,NA,NA,1031.943395329504,4053352.559246944,48675.0,324.5
neo,F9,DEN,DSM,US,US,NA,NA,948.1838309434336,531465.9182923641,9579.0,51.5
ceo,F9,DEN,DSM,US,US,NA,NA,948.1838309434336,341642.52090584545,5256.0,29.0
ceo,UA,DEN,DSM,US,US,NA,NA,948.1838309434336,2155882.1146817147,27450.0,183.0
ceo,DL,DEN,DTW,US,US,NA,NA,1806.7790681097208,19335.18256594478,157.0,1.0
neo,F9,DEN,DTW,US,US,NA,NA,1806.7790681097208,1419568.1623880256,15345.0,82.5
ceo,F9,DEN,DTW,US,US,NA,NA,1806.7790681097208,628393.4333932054,5904.0,32.5
neo,NK,DEN,DTW,US,US,NA,NA,1806.7790681097208,266706.7456607805,2821.0,15.5
ceo,NK,DEN,DTW,US,US,NA,NA,1806.7790681097208,2590914.4638366005,24390.0,134.0
ceo,UA,DEN,DTW,US,US,NA,NA,1806.7790681097208,3402992.1316062813,26400.0,176.0
neo,F9,DEN,ELP,US,US,NA,NA,906.8233537352858,689629.17386509,12834.0,69.0
ceo,F9,DEN,ELP,US,US,NA,NA,906.8233537352858,377261.27076452767,5976.0,33.0
ceo,UA,DEN,EUG,US,US,NA,NA,1603.4065071331554,507240.0821676559,4350.0,29.0
ceo,AS,DEN,EWR,US,US,NA,NA,2582.894582908171,26685.24571149884,149.0,1.0
ceo,UA,DEN,EWR,US,US,NA,NA,2582.894582908171,2935377.0282648723,16500.0,110.0
neo,F9,DEN,FAR,US,US,NA,NA,1009.0260406699334,766734.0777955106,13206.0,71.0
ceo,F9,DEN,FAR,US,US,NA,NA,1009.0260406699334,565623.1416709026,8322.0,46.0
neo,F9,DEN,FAT,US,US,NA,NA,1357.6893068159031,909296.8556643516,12462.0,67.0
ceo,F9,DEN,FAT,US,US,NA,NA,1357.6893068159031,336781.8224198555,3978.0,22.0
ceo,UA,DEN,FAT,US,US,NA,NA,1357.6893068159031,489864.46897433535,4800.0,32.0
ceo,UA,DEN,FCA,US,US,NA,NA,1210.6285857390162,1851381.93083494,19800.0,132.0
neo,F9,DEN,FLL,US,US,NA,NA,2740.7797595805077,3424848.1576951686,25482.0,137.0
ceo,F9,DEN,FLL,US,US,NA,NA,2740.7797595805077,1637981.8959317794,10506.0,58.0
neo,NK,DEN,FLL,US,US,NA,NA,2740.7797595805077,1374939.0414104692,10010.0,55.0
ceo,NK,DEN,FLL,US,US,NA,NA,2740.7797595805077,4151436.874171924,26756.0,147.0
ceo,UA,DEN,FLL,US,US,NA,NA,2740.7797595805077,1440294.4257331162,7650.0,51.0
neo,F9,DEN,FSD,US,US,NA,NA,778.3466471306066,557298.4713594745,11532.0,62.0
ceo,F9,DEN,FSD,US,US,NA,NA,778.3466471306066,403970.93440656713,7056.0,39.0
ceo,UA,DEN,FSD,US,US,NA,NA,778.3466471306066,507553.2252800459,7350.0,49.0
neo,Y4,DEN,GDL,US,MX,NA,NA,2147.6669246805923,3082241.602676685,27977.0,154.0
ceo,Y4,DEN,GDL,US,MX,NA,NA,2147.6669246805923,877598.7667776066,6941.0,39.0
neo,F9,DEN,GEG,US,US,NA,NA,1344.6311528279923,67334.8648907712,930.0,5.0
ceo,F9,DEN,GEG,US,US,NA,NA,1344.6311528279923,45580.96235890491,546.0,3.0
ceo,UA,DEN,GEG,US,US,NA,NA,1344.6311528279923,2142305.2308685305,21150.0,141.0
ceo,NK,DEN,GJT,US,US,NA,NA,341.58815073989456,3404.4166173876733,91.0,0.5
ceo,UA,DEN,GJT,US,US,NA,NA,341.58815073989456,27235.332939101387,600.0,4.0
neo,F9,DEN,GRB,US,US,NA,NA,1456.8369630560103,387934.8876554628,5022.0,27.0
ceo,F9,DEN,GRB,US,US,NA,NA,1456.8369630560103,258928.776680777,2892.0,16.0
neo,F9,DEN,GRR,US,US,NA,NA,1633.030037515906,1610768.8511449797,18972.0,102.0
ceo,F9,DEN,GRR,US,US,NA,NA,1633.030037515906,941149.7782335284,9588.0,53.0
ceo,UA,DEN,GRR,US,US,NA,NA,1633.030037515906,2628116.3618596643,22200.0,148.0
neo,F9,DEN,GSP,US,US,NA,NA,2057.461058172192,1714810.8696238638,16554.0,89.0
ceo,F9,DEN,GSP,US,US,NA,NA,2057.461058172192,1104409.8347120665,9258.0,51.0
ceo,UA,DEN,GUC,US,US,NA,NA,244.1274438177188,3019.098389294489,75.0,0.5
neo,F9,DEN,HRL,US,US,NA,NA,1646.576330380101,1216486.5885558857,14229.0,76.5
ceo,F9,DEN,HRL,US,US,NA,NA,1646.576330380101,590028.4965856936,5982.0,33.0
neo,F9,DEN,HSV,US,US,NA,NA,1686.800535026943,1209031.4233387066,13857.0,74.5
ceo,F9,DEN,HSV,US,US,NA,NA,1686.800535026943,766211.3570966875,7608.0,42.0
ceo,AS,DEN,IAD,US,US,NA,NA,2337.441945574716,12153.602680837786,74.5,0.5
neo,F9,DEN,IAD,US,US,NA,NA,2337.441945574716,2397117.33576916,20646.0,111.0
ceo,F9,DEN,IAD,US,US,NA,NA,2337.441945574716,1689350.7726364525,12591.0,69.5
ceo,UA,DEN,IAD,US,US,NA,NA,2337.441945574716,4217300.130250712,26025.0,173.5
neo,F9,DEN,IAH,US,US,NA,NA,1386.6544254911423,3312931.5303551066,44640.0,240.0
ceo,F9,DEN,IAH,US,US,NA,NA,1386.6544254911423,1953155.2120258363,22758.0,125.5
neo,NK,DEN,IAH,US,US,NA,NA,1386.6544254911423,241567.9240883932,3185.0,17.5
ceo,NK,DEN,IAH,US,US,NA,NA,1386.6544254911423,2630145.2655965444,30754.0,169.0
ceo,UA,DEN,IAH,US,US,NA,NA,1386.6544254911423,5120223.62355777,49350.0,329.0
neo,F9,DEN,ICT,US,US,NA,NA,675.2591336626933,515706.1869675377,11718.0,63.0
ceo,F9,DEN,ICT,US,US,NA,NA,675.2591336626933,342228.0612272462,6522.0,36.0
ceo,UA,DEN,ICT,US,US,NA,NA,675.2591336626933,622664.9447329063,9825.0,65.5
ceo,UA,DEN,IDA,US,US,NA,NA,737.0809100965645,15024.25375029199,225.0,1.5
neo,F9,DEN,IND,US,US,NA,NA,1571.5284153678292,1498769.503483554,18228.0,98.0
ceo,F9,DEN,IND,US,US,NA,NA,1571.5284153678292,1101123.4768304597,11586.0,64.0
ceo,UA,DEN,IND,US,US,NA,NA,1571.5284153678292,1703300.3782221172,14850.0,99.0
neo,F9,DEN,JAC,US,US,NA,NA,653.6448331503558,88197.53352437988,2046.0,11.0
ceo,F9,DEN,JAC,US,US,NA,NA,653.6448331503558,18657.652990536168,360.0,2.0
ceo,UA,DEN,JAC,US,US,NA,NA,653.6448331503558,3708208.531869064,59625.0,397.5
neo,F9,DEN,JAN,US,US,NA,NA,1555.821492586835,894825.0586844768,10974.0,59.0
ceo,F9,DEN,JAN,US,US,NA,NA,1555.821492586835,511933.571314041,5421.0,30.0
neo,F9,DEN,JAX,US,US,NA,NA,2328.015500919048,1108115.7862349816,9579.0,51.5
ceo,F9,DEN,JAX,US,US,NA,NA,2328.015500919048,774939.699782419,5778.0,32.0
ceo,UA,DEN,JAX,US,US,NA,NA,2328.015500919048,3232951.56002978,20025.0,133.5
ceo,AS,DEN,JFK,US,US,NA,NA,2616.32293031024,81038.83031753589,447.0,3.0
ceo,B6,DEN,JFK,US,US,NA,NA,2616.32293031024,2174541.9468538794,12075.0,80.5
ceo,B6,DEN,LAS,US,US,NA,NA,1010.8640989378878,18467.658472383097,231.0,1.5
neo,F9,DEN,LAS,US,US,NA,NA,1010.8640989378878,5455447.725124861,93837.0,504.5
ceo,F9,DEN,LAS,US,US,NA,NA,1010.8640989378878,3281087.32192673,48333.0,266.5
neo,NK,DEN,LAS,US,US,NA,NA,1010.8640989378878,1216526.9951963269,20475.0,112.5
ceo,NK,DEN,LAS,US,US,NA,NA,1010.8640989378878,4013637.774664593,59536.0,326.0
ceo,UA,DEN,LAS,US,US,NA,NA,1010.8640989378878,4549199.870363703,55425.0,369.5
ceo,AS,DEN,LAX,US,US,NA,NA,1387.0237815806954,31132.484762860047,298.0,2.0
ceo,B6,DEN,LAX,US,US,NA,NA,1387.0237815806954,7783.121190715012,81.0,0.5
ceo,DL,DEN,LAX,US,US,NA,NA,1387.0237815806954,225710.51453073532,2276.5,14.5
neo,F9,DEN,LAX,US,US,NA,NA,1387.0237815806954,3127250.4782223296,42129.0,226.5
ceo,F9,DEN,LAX,US,US,NA,NA,1387.0237815806954,1681154.1771944426,19557.0,108.0
neo,NK,DEN,LAX,US,US,NA,NA,1387.0237815806954,124261.60840618527,1638.0,9.0
ceo,NK,DEN,LAX,US,US,NA,NA,1387.0237815806954,653782.1800200611,7644.0,42.0
ceo,UA,DEN,LAX,US,US,NA,NA,1387.0237815806954,2249322.0241166386,21675.0,144.5
neo,F9,DEN,LFT,US,US,NA,NA,1574.1467865941356,857626.1533159661,10416.0,56.0
ceo,F9,DEN,LFT,US,US,NA,NA,1574.1467865941356,482398.3536759405,5076.0,28.0
neo,F9,DEN,LGA,US,US,NA,NA,2606.360517474018,2839129.001713518,22134.0,119.0
ceo,F9,DEN,LGA,US,US,NA,NA,2606.360517474018,1978266.1671226744,13299.0,73.5
ceo,UA,DEN,LGA,US,US,NA,NA,2606.360517474018,33011475.56429878,183975.0,1226.5
ceo,B6,DEN,LGB,US,US,NA,NA,1374.4638318161583,54094.94709972583,525.0,3.5
neo,F9,DEN,LIT,US,US,NA,NA,1240.5039355181923,644379.5113786794,9486.0,51.0
ceo,F9,DEN,LIT,US,US,NA,NA,1240.5039355181923,485681.52863250783,6174.0,34.0
ceo,UA,DEN,LNK,US,US,NA,NA,680.9324178983109,4776.495392551196,75.0,0.5
ceo,UA,DEN,MAF,US,US,NA,NA,906.4549364724672,5714.530371489006,75.0,0.5
neo,F9,DEN,MCI,US,US,NA,NA,857.4792994160069,485182.5075694521,9393.0,50.5
ceo,F9,DEN,MCI,US,US,NA,NA,857.4792994160069,325033.67138565244,5364.0,29.5
ceo,UA,DEN,MCI,US,US,NA,NA,857.4792994160069,2848176.408582751,38775.0,258.5
neo,F9,DEN,MCO,US,US,NA,NA,2488.774860944045,2366601.925685817,19251.0,103.5
ceo,F9,DEN,MCO,US,US,NA,NA,2488.774860944045,1430097.5962396734,10035.0,55.5
neo,NK,DEN,MCO,US,US,NA,NA,2488.774860944045,205791.47179876672,1638.0,9.0
ceo,NK,DEN,MCO,US,US,NA,NA,2488.774860944045,1391446.309854817,9832.0,54.0
ceo,UA,DEN,MCO,US,US,NA,NA,2488.774860944045,5591552.763675841,32550.0,217.0
neo,F9,DEN,MDT,US,US,NA,NA,2372.7560327334377,153239.04712750326,1302.0,7.0
ceo,F9,DEN,MDT,US,US,NA,NA,2372.7560327334377,49292.584928393866,360.0,2.0
ceo,UA,DEN,MDT,US,US,NA,NA,2372.7560327334377,12323.146232098466,75.0,0.5
neo,F9,DEN,MEM,US,US,NA,NA,1403.860419686338,278840.15256460075,3720.0,20.0
ceo,F9,DEN,MEM,US,US,NA,NA,1403.860419686338,204290.17915049708,2340.0,13.0
ceo,UA,DEN,MEM,US,US,NA,NA,1403.860419686338,322149.8978911685,3075.0,20.5
neo,Y4,DEN,MEX,US,MX,NA,NA,2326.77215195278,3053910.8899820405,25854.0,142.0
ceo,Y4,DEN,MEX,US,MX,NA,NA,2326.77215195278,1331272.5386841698,9770.0,55.0
ceo,UA,DEN,MFR,US,US,NA,NA,1550.6417431425982,1225305.3482346078,10800.0,72.0
ceo,AA,DEN,MIA,US,US,NA,NA,2750.2758156380387,1076741.237670252,5700.0,38.0
neo,F9,DEN,MIA,US,US,NA,NA,2750.2758156380387,3461001.2025419404,25668.0,138.0
ceo,F9,DEN,MIA,US,US,NA,NA,2750.2758156380387,2238488.362524997,14280.0,79.0
ceo,UA,DEN,MIA,US,US,NA,NA,2750.2758156380387,1360094.1949518968,7200.0,48.0
neo,F9,DEN,MKE,US,US,NA,NA,1441.3814488557791,826128.0343125606,10788.0,58.0
ceo,F9,DEN,MKE,US,US,NA,NA,1441.3814488557791,561615.3324446923,6357.0,35.0
ceo,UA,DEN,MKE,US,US,NA,NA,1441.3814488557791,1468222.9405339814,13725.0,91.5
ceo,NK,DEN,MOB,US,US,NA,NA,1803.485963741944,9652.52527021174,91.0,0.5
neo,F9,DEN,MSN,US,US,NA,NA,1329.012830957139,1140734.0990474734,15903.0,85.5
ceo,F9,DEN,MSN,US,US,NA,NA,1329.012830957139,865763.5396375407,10428.0,57.5
ceo,UA,DEN,MSN,US,US,NA,NA,1329.012830957139,1867037.8941748703,18600.0,124.0
neo,F9,DEN,MSO,US,US,NA,NA,1092.368378879754,274988.0792209351,4464.0,24.0
ceo,F9,DEN,MSO,US,US,NA,NA,1092.368378879754,65035.32378613635,906.0,5.0
ceo,UA,DEN,MSO,US,US,NA,NA,1092.368378879754,2256725.735378932,26025.0,173.5
ceo,AC,DEN,MSP,US,US,NA,NA,1094.1943809315817,6511.352223965864,73.0,0.5
ceo,DL,DEN,MSP,US,US,NA,NA,1094.1943809315817,123715.69225535142,1490.5,9.5
neo,F9,DEN,MSP,US,US,NA,NA,1094.1943809315817,4061193.427004417,65844.0,354.0
ceo,F9,DEN,MSP,US,US,NA,NA,1094.1943809315817,2682677.116273936,37269.0,206.0
neo,NK,DEN,MSP,US,US,NA,NA,1094.1943809315817,332696.63667550305,5278.0,29.0
ceo,NK,DEN,MSP,US,US,NA,NA,1094.1943809315817,2109678.12056494,29576.0,162.0
ceo,UA,DEN,MSP,US,US,NA,NA,1094.1943809315817,3340323.690894488,38475.0,256.5
neo,F9,DEN,MSY,US,US,NA,NA,1708.6996265691455,2502034.7099747784,28365.0,152.5
ceo,F9,DEN,MSY,US,US,NA,NA,1708.6996265691455,1309351.637469431,12840.0,71.0
neo,NK,DEN,MSY,US,US,NA,NA,1708.6996265691455,590644.2594038822,6552.0,36.0
ceo,NK,DEN,MSY,US,US,NA,NA,1708.6996265691455,5071432.3986492045,50142.0,275.0
ceo,UA,DEN,MSY,US,US,NA,NA,1708.6996265691455,4389094.221376402,35700.0,238.0
neo,F9,DEN,MYR,US,US,NA,NA,2389.045227595551,418528.4308703495,3534.0,19.0
ceo,F9,DEN,MYR,US,US,NA,NA,2389.045227595551,173621.33112999098,1272.0,7.0
ceo,B6,DEN,OAK,US,US,NA,NA,1540.3955810913037,25389.84491742827,225.0,1.5
neo,F9,DEN,OKC,US,US,NA,NA,796.8738171003756,566269.7568992815,11532.0,62.0
ceo,F9,DEN,OKC,US,US,NA,NA,796.8738171003756,420490.3888441079,7224.0,40.0
ceo,UA,DEN,OKC,US,US,NA,NA,796.8738171003756,473051.68744962144,6750.0,45.0
neo,F9,DEN,OMA,US,US,NA,NA,759.9351383389168,504165.686401752,10602.0,57.0
ceo,F9,DEN,OMA,US,US,NA,NA,759.9351383389168,199006.0704075837,3543.0,19.5
ceo,UA,DEN,OMA,US,US,NA,NA,759.9351383389168,1995163.4238298773,29325.0,195.5
neo,F9,DEN,ONT,US,US,NA,NA,1317.441909804108,2298758.5691233305,32271.0,173.5
ceo,F9,DEN,ONT,US,US,NA,NA,1317.441909804108,1196437.2521343145,14502.0,80.0
ceo,UA,DEN,ONT,US,US,NA,NA,1317.441909804108,3305157.909021044,33150.0,221.0
neo,F9,DEN,ORD,US,US,NA,NA,1429.5246033793248,2596200.5077232807,34131.0,183.5
ceo,F9,DEN,ORD,US,US,NA,NA,1429.5246033793248,1689774.006553425,19221.0,106.0
ceo,NK,DEN,ORD,US,US,NA,NA,1429.5246033793248,47823.79263830448,550.0,3.0
ceo,UA,DEN,ORD,US,US,NA,NA,1429.5246033793248,1865127.9128938743,17550.0,117.0
neo,F9,DEN,ORF,US,US,NA,NA,2498.839521393645,1124573.431535394,9114.0,49.0
ceo,F9,DEN,ORF,US,US,NA,NA,2498.839521393645,620767.5082792264,4356.0,24.0
ceo,UA,DEN,ORF,US,US,NA,NA,2498.839521393645,4125517.398772359,23925.0,159.5
ceo,UA,DEN,PBI,US,US,NA,NA,2702.151236589956,111434.0941519732,600.0,4.0
neo,F9,DEN,PDX,US,US,NA,NA,1595.4932676414323,3229157.9321870566,38781.0,208.5
ceo,F9,DEN,PDX,US,US,NA,NA,1595.4932676414323,1759416.8252004029,18300.0,101.0
ceo,UA,DEN,PDX,US,US,NA,NA,1595.4932676414323,7168317.065049166,61725.0,411.5
ceo,AA,DEN,PHL,US,US,NA,NA,2506.6407084366524,2853528.33934037,16500.0,110.0
neo,F9,DEN,PHL,US,US,NA,NA,2506.6407084366524,4994515.514663203,40362.0,217.0
ceo,F9,DEN,PHL,US,US,NA,NA,2506.6407084366524,2477381.421881866,17310.0,95.5
ceo,UA,DEN,PHL,US,US,NA,NA,2506.6407084366524,4059792.591879708,23475.0,156.5
ceo,AA,DEN,PHX,US,US,NA,NA,968.048553375956,1427870.967225214,17925.0,119.5
ceo,B6,DEN,PHX,US,US,NA,NA,968.048553375956,5974.3555114025685,75.0,0.5
neo,F9,DEN,PHX,US,US,NA,NA,968.048553375956,4090911.117038498,72633.0,390.5
ceo,F9,DEN,PHX,US,US,NA,NA,968.048553375956,2395716.56007243,36345.0,200.5
ceo,UA,DEN,PHX,US,US,NA,NA,968.048553375956,3136536.6434863484,39375.0,262.5
neo,F9,DEN,PIT,US,US,NA,NA,2076.159716979969,912840.8948479696,8742.0,47.0
ceo,F9,DEN,PIT,US,US,NA,NA,2076.159716979969,458434.40200406575,3816.0,21.0
ceo,UA,DEN,PIT,US,US,NA,NA,2076.159716979969,6418081.62805692,44100.0,294.0
neo,F9,DEN,PNS,US,US,NA,NA,1897.871623596244,1148997.075803783,11904.0,64.0
ceo,F9,DEN,PNS,US,US,NA,NA,1897.871623596244,645510.9092314963,5802.0,32.0
neo,F9,DEN,PSP,US,US,NA,NA,1248.1830102691904,710982.8972986422,10416.0,56.0
ceo,F9,DEN,PSP,US,US,NA,NA,1248.1830102691904,516653.1152783901,6540.0,36.0
ceo,UA,DEN,PSP,US,US,NA,NA,1248.1830102691904,1786758.6903377655,18675.0,124.5
neo,NK,DEN,PUB,US,US,NA,NA,175.24779426036625,2172.811889324361,91.0,0.5
ceo,UA,DEN,PUB,US,US,NA,NA,175.24779426036625,2749.1316428201167,75.0,0.5
neo,F9,DEN,PVD,US,US,NA,NA,2796.149143313936,1146178.444643949,8370.0,45.0
ceo,F9,DEN,PVD,US,US,NA,NA,2796.149143313936,834954.5619414973,5253.0,29.0
neo,F9,DEN,PVR,US,MX,NA,NA,2127.2557144130437,476286.4830715001,4464.0,24.0
ceo,F9,DEN,PVR,US,MX,NA,NA,2127.2557144130437,323497.81670409645,2640.0,14.5
ceo,UA,DEN,PVR,US,MX,NA,NA,2127.2557144130437,1048579.1300063815,7050.0,47.0
neo,F9,DEN,PWM,US,US,NA,NA,2867.851743403424,1617156.0486606727,11532.0,62.0
ceo,F9,DEN,PWM,US,US,NA,NA,2867.851743403424,678687.0186897268,4167.0,23.0
ceo,UA,DEN,PWM,US,US,NA,NA,2867.851743403424,649178.8874423475,3300.0,22.0
ceo,UA,DEN,RAP,US,US,NA,NA,483.5844663543815,51646.3478847115,975.0,6.5
ceo,UA,DEN,RDM,US,US,NA,NA,1445.44960692091,578958.0032811324,5400.0,36.0
neo,F9,DEN,RDU,US,US,NA,NA,2311.61165759787,5077676.349706884,44175.0,237.5
ceo,F9,DEN,RDU,US,US,NA,NA,2311.61165759787,2959359.2190123703,22293.0,123.0
ceo,UA,DEN,RDU,US,US,NA,NA,2311.61165759787,5208953.422082749,32475.0,216.5
ceo,UA,DEN,RIC,US,US,NA,NA,2384.991805517704,458134.3675535455,2775.0,18.5
neo,F9,DEN,RNO,US,US,NA,NA,1294.0968374704223,875198.7569258336,12462.0,67.0
ceo,F9,DEN,RNO,US,US,NA,NA,1294.0968374704223,427791.7141855364,5286.0,29.0
ceo,UA,DEN,RNO,US,US,NA,NA,1294.0968374704223,4772090.32893176,48525.0,323.5
neo,F9,DEN,RSW,US,US,NA,NA,2585.5369602905494,3433904.504712372,26970.0,145.0
ceo,F9,DEN,RSW,US,US,NA,NA,2585.5369602905494,1843066.9681030551,12516.0,69.0
ceo,UA,DEN,RSW,US,US,NA,NA,2585.5369602905494,3966600.648743532,22275.0,148.5
